Frequency,ADS,,Theory,,HFSS 
11500000000,25.73241034,,22.36320779,,36.71760942
11520000000,24.26437163,,21.00883139,,35.37172796
11540000000,22.79889729,,19.65553071,,34.02565937
11560000000,21.33599897,,18.30324356,,32.67930578
11580000000,19.87567894,,16.95190112,,31.33256267
11600000000,18.41792994,,15.60142782,,29.98531852
11620000000,16.96273496,,14.25174122,,28.63745452
11640000000,15.51006711,,12.90275185,,27.28884428
11660000000,14.05988941,,11.55436309,,25.93935345
11680000000,12.61215468,,10.20647102,,24.58883937
11700000000,11.16680537,,8.858964256,,23.23715068
11720000000,9.723773416,,7.511723781,,21.88412689
11740000000,8.282980081,,6.16462277,,20.52959794
11760000000,6.844335828,,4.817526391,,19.17338372
11780000000,5.407740152,,3.470291597,,17.81529354
11800000000,3.973081421,,2.122766896,,16.45512556
11820000000,2.540236706,,0.774792101,,15.09266618
11840000000,1.109071593,,-0.573801948,,13.7276894
11860000000,-0.320560011,,-1.923193679,,12.35995605
11880000000,-1.748816106,,-3.273571118,,10.98921301
11900000000,-3.175866837,,-4.625132256,,9.615192381
11920000000,-4.601894767,,-5.978085439,,8.237610516
11940000000,-6.027095174,,-7.332649817,,6.856166984
11960000000,-7.451676389,,-8.689055817,,5.470543442
11980000000,-8.875860171,,-10.04754568,,4.080402395
12000000000,-10.29988212,,-11.40837405,,2.68538582
12020000000,-11.72399215,,-12.77180863,,1.285113661
12040000000,-13.14845501,,-14.13813086,,-0.120817832
12060000000,-14.57355086,,-15.50763675,,-1.532837941
12080000000,-15.99957591,,-16.88063773,,-2.951403508
12100000000,-17.42684318,,-18.25746162,,-4.377001184
12120000000,-18.85568325,,-19.63845367,,-5.810149912
12140000000,-20.2864452,,-21.02397775,,-7.251403696
12160000000,-21.71949755,,-22.41441765,,-8.701354665
12180000000,-23.15522941,,-23.8101785,,-10.16063648
12200000000,-24.59405165,,-25.21168835,,-11.62992816
12220000000,-26.03639825,,-26.61939992,,-13.10995825
12240000000,-27.4827278,,-28.03379255,,-14.60150963
12260000000,-28.93352511,,-29.45537431,,-16.10542473
12280000000,-30.38930304,,-30.88468435,,-17.62261144
12300000000,-31.85060443,,-32.32229557,,-19.15404973
12320000000,-33.31800432,,-33.76881741,,-20.70079897
12340000000,-34.79211231,,-35.2248991,,-22.2640063
12360000000,-36.27357515,,-36.69123312,,-23.84491578
12380000000,-37.76307956,,-38.16855906,,-25.44487885
12400000000,-39.26135536,,-39.65766783,,-27.06536593
12420000000,-40.76917871,,-41.15940631,,-28.70797939
12440000000,-42.28737574,,-42.67468238,,-30.37446814
12460000000,-43.8168263,,-44.2044704,,-32.06674378
12480000000,-45.35846794,,-45.74981706,,-33.78689865
12500000000,-46.91330021,,-47.31184771,,-35.53722577
12520000000,-48.48238866,,-48.89177288,,-37.32024073
12540000000,-50.06686915,,-50.49089514,,-39.13870566
12560000000,-51.66795179,,-52.11061581,,-40.99565489
12580000000,-53.28692429,,-53.75244145,,-42.89442216
12600000000,-54.92515443,,-55.41798943,,-44.83866859
12620000000,-56.58409105,,-57.108992,,-46.83241008
12640000000,-58.26526252,,-58.82729751,,-48.88004229
12660000000,-59.97027169,,-60.57486726,,-50.98635985
12680000000,-61.70078536,,-62.35376542,,-53.15656479
12700000000,-63.45851585,,-64.1661381,,-55.39625641
12720000000,-65.24519085,,-66.01417623,,-57.71139069
12740000000,-67.06250637,,-67.90005365,,-60.10819125
12760000000,-68.91205486,,-69.82582808,,-62.59298443
12780000000,-70.79521726,,-71.79328587,,-65.17191753
12800000000,-72.71300205,,-73.80370184,,-67.85049771
12820000000,-74.66580645,,-75.85746994,,-70.6328576
12840000000,-76.65306191,,-77.95353616,,-73.52060465
12860000000,-78.67270688,,-80.0885258,,-76.51103515
12880000000,-80.72039816,,-82.25539361,,-79.59437343
12900000000,-82.78832282,,-84.44131898,,-82.74949754
12920000000,-84.8633899,,-86.62438924,,-85.93726948
12940000000,-86.9244441,,-88.76830409,,-89.08995962
12960000000,-88.93790779,,-90.81378938,,-92.09403183
12980000000,-90.85084469,,-92.66443783,,-94.76104908
13000000000,-92.57970219,,-94.16298176,,-96.77619996
13020000000,-93.99167405,,-95.0511914,,-97.60343836
13040000000,-94.87334835,,-94.90330884,,-96.31135854
13060000000,-94.87799311,,-93.02686128,,-91.31260132
13080000000,-93.4415497,,-88.37849616,,-80.42837757
13100000000,-89.67917723,,-79.79595248,,-63.27494543
13120000000,-82.41205758,,-67.3188848,,-45.55084406
13140000000,-70.90811234,,-54.0105305,,-33.59463168
13160000000,-56.83148496,,-43.96167108,,-27.60599809
13180000000,-44.40706944,,-38.45455789,,-25.44807165
13200000000,-36.38903289,,-36.55459312,,-25.47703111
13220000000,-32.56874186,,-37.00750524,,-26.73314679
13240000000,-31.70571477,,-38.88097049,,-28.67572975
13260000000,-32.7199589,,-41.56952778,,-30.99491782
13280000000,-34.87628935,,-44.69340696,,-33.50893566
13300000000,-37.70118049,,-48.01731776,,-36.10934447
13320000000,-40.89179234,,-51.39756066,,-38.73104786
13340000000,-44.25456679,,-54.748628,,-41.33523136
13360000000,-47.66677184,,-58.02195683,,-43.89931238
13380000000,-51.0521845,,-61.19227166,,-46.41084515
13400000000,-54.3652907,,-64.24876547,,-48.86373952
13420000000,-57.58078883,,-67.18941299,,-51.25587511
13440000000,-60.68653351,,-70.01732628,,-53.58757791
13460000000,-63.6787802,,-72.73844205,,-55.86064053
13480000000,-66.5589934,,-75.36007463,,-58.07769006
13500000000,-69.33172286,,-77.89002821,,-60.24178107
13520000000,-72.00320762,,-80.3360679,,-62.35613536
13540000000,-74.5804734,,-82.70561874,,-64.42397818
13560000000,-77.07076171,,-85.00560813,,-66.44843768
13580000000,-79.4811801,,-87.24239676,,-68.43248619
13600000000,-81.8184981,,-89.42176309,,-70.37890872
13620000000,-84.0890382,,-91.54891903,,-72.29028923
13640000000,-86.2986274,,-93.62854267,,-74.16900826
13660000000,-88.45258698,,-95.66481937,,-76.01724768
13680000000,-90.55574515,,-97.66148578,,-77.83699965
13700000000,-92.6124626,,-99.62187366,,-79.63007799
13720000000,-94.62666561,,-101.5489516,,-81.39813066
13740000000,-96.60188114,,-103.4453639,,-83.14265258
13760000000,-98.5412726,,-105.3134661,,-84.86499829
13780000000,-100.4476744,,-107.1553567,,-86.56639405
13800000000,-102.3236243,,-108.9729064,,-88.24794936
13820000000,-104.1713936,,-110.7677833,,-89.91066766
13840000000,-105.9930144,,-112.5414759,,-91.55545627
13860000000,-107.7903047,,-114.2953133,,-93.18313551
13880000000,-109.5648905,,-116.030483,,-94.79444709
13900000000,-111.3182263,,-117.7480468,,-96.39006175
13920000000,-113.0516128,,-119.4489552,,-97.97058627
13940000000,-114.7662135,,-121.1340593,,-99.53656979
13960000000,-116.4630684,,-122.8041223,,-101.0885096
13980000000,-118.1431079,,-124.4598291,,-102.6268564
14000000000,-119.8071633,,-126.1017954,,-104.1520191
14020000000,-121.4559781,,-127.730575,,-105.6643691
14040000000,-123.0902165,,-129.3466668,,-107.1642443
14060000000,-124.7104722,,-130.9505215,,-108.6519526
14080000000,-126.3172755,,-132.5425465,,-110.1277751
14100000000,-127.9111003,,-134.1231112,,-111.5919694
14120000000,-129.49237,,-135.692551,,-113.0447716
14140000000,-131.061463,,-137.2511721,,-114.4863995
14160000000,-132.6187176,,-138.7992539,,-115.9170543
14180000000,-134.1644361,,-140.3370533,,-117.3369226
14200000000,-135.6988894,,-141.8648065,,-118.7461786
14220000000,-137.2223203,,-143.3827325,,-120.1449852
14240000000,-138.7349467,,-144.8910347,,-121.5334961
14260000000,-140.2369648,,-146.3899033,,-122.9118565
14280000000,-141.7285514,,-147.8795168,,-124.2802048
14300000000,-143.209867,,-149.3600442,,-125.6386734
14320000000,-144.6810572,,-150.8316459,,-126.9873898
14340000000,-146.1422554,,-152.2944753,,-128.3264775
14360000000,-147.5935841,,-153.7486798,,-129.6560568
14380000000,-149.0351569,,-155.1944022,,-130.9762453
14400000000,-150.4670797,,-156.631781,,-132.2871588
14420000000,-151.8894521,,-158.0609518,,-133.5889117
14440000000,-153.3023687,,-159.4820477,,-134.8816177
14460000000,-154.7059201,,-160.8952001,,-136.1653897
14480000000,-156.1001936,,-162.3005388,,-137.440341
14500000000,-157.4852746,,-163.6981933,,-138.7065848
14520000000,-158.8612468,,-165.0882925,,-139.9642351
14540000000,-160.2281933,,-166.4709652,,-141.2134067
14560000000,-161.5861969,,-167.8463406,,-142.4542154
14580000000,-162.9353406,,-169.2145485,,-143.6867783
14600000000,-164.2757084,,-170.5757194,,-144.9112138
14620000000,-165.6073853,,-171.9299846,,-146.1276419
14640000000,-166.9304577,,-173.2774766,,-147.336184
14660000000,-168.245014,,-174.6183289,,-148.5369636
14680000000,-169.5511443,,-175.9526765,,-149.7301055
14700000000,-170.8489412,,-177.2806555,,-150.9157368
14720000000,-172.1384993,,-178.6024032,,-152.0939859
14740000000,-173.4199159,,-179.9180585,,-153.2649836
14760000000,-174.6932907,,178.7722386,,-154.4288623
14780000000,-175.9587262,,177.4683466,,-155.5857563
14800000000,-177.2163274,,176.170123,,-156.7358018
14820000000,-178.4662018,,174.877424,,-157.8791371
14840000000,-179.7084599,,173.5901044,,-159.0159021
14860000000,179.0567854,,172.3080182,,-160.1462387
14880000000,177.8294185,,171.0310183,,-161.2702906
14900000000,176.6093213,,169.7589566,,-162.3882033
14920000000,175.3963731,,168.4916842,,-163.5001241
14940000000,174.190451,,167.2290514,,-164.606202
14960000000,172.9914295,,165.9709078,,-165.706588
14980000000,171.799181,,164.7171026,,-166.8014346
15000000000,170.6135754,,163.4674843,,-167.890896
15020000000,169.4344809,,162.221901,,-168.370011
15040000000,168.2617634,,160.9802007,,-169.4790775
15060000000,167.095287,,159.7422311,,-170.5801112
15080000000,165.9349139,,158.5078397,,-171.6733988
15100000000,164.7805044,,157.2768743,,-172.7592258
15120000000,163.6319175,,156.0491827,,-173.8378759
15140000000,162.4890104,,154.8246128,,-174.9096312
15160000000,161.3516388,,153.6030129,,-175.9747714
15180000000,160.219657,,152.3842319,,-177.0335741
15200000000,159.092918,,151.1681191,,-178.0863144
15220000000,157.9712737,,149.9545243,,-179.1332649
15240000000,156.8545746,,148.7432983,,179.8253046
15260000000,155.7426702,,147.5342926,,178.7891265
15280000000,154.635409,,146.3273597,,177.7579365
15300000000,153.5326386,,145.1223532,,176.7314725
15320000000,152.4342054,,143.9191278,,175.7094753
15340000000,151.3399553,,142.7175395,,174.6916883
15360000000,150.2497331,,141.5174455,,173.6778575
15380000000,149.1633832,,140.3187048,,172.6677314
15400000000,148.0807489,,139.1211777,,171.6610607
15420000000,147.0016731,,137.9247264,,170.6575988
15440000000,145.925998,,136.7292147,,169.657101
15460000000,144.8535651,,135.5345085,,168.6593248
15480000000,143.7842154,,134.3404756,,167.6640295
15500000000,142.7177896,,133.1469859,,166.6709764
15520000000,141.6541273,,131.9539117,,165.6799284
15540000000,140.5930682,,130.7611275,,164.6906496
15560000000,139.5344512,,129.5685103,,163.7029058
15580000000,138.4781147,,128.3759398,,162.7164637
15600000000,137.4238967,,127.1832982,,161.7310911
15620000000,136.3716349,,125.9904707,,160.7465565
15640000000,135.3211662,,124.7973454,,159.762629
15660000000,134.2723274,,123.6038133,,158.7790781
15680000000,133.2249546,,122.4097688,,157.7956736
15700000000,132.1788836,,121.2151095,,156.8121853
15720000000,131.1339496,,120.0197364,,155.8283826
15740000000,130.0899875,,118.8235541,,154.8440347
15760000000,129.0468317,,117.6264708,,153.8589103
15780000000,128.004316,,116.4283985,,152.8727772
15800000000,126.9622739,,115.2292532,,151.885402
15820000000,125.9205382,,114.0289548,,150.8965504
15840000000,124.8789414,,112.8274274,,149.9059865
15860000000,123.8373154,,111.6245994,,148.9134729
15880000000,122.7954915,,110.4204035,,147.9187701
15900000000,121.7533007,,109.214777,,146.921637
15920000000,120.7105731,,108.0076617,,145.9218297
15940000000,119.6671387,,106.799004,,144.9191024
15960000000,118.6228265,,105.5887554,,143.9132061
15980000000,117.5774652,,104.3768722,,142.9038895
16000000000,116.5308828,,103.1633154,,141.8908979
16020000000,115.4829068,,101.9480514,,140.8739735
16040000000,114.4333641,,100.7310518,,139.8528549
16060000000,113.382081,,99.51229304,,138.8272774
16080000000,112.3288832,,98.29175721,,137.7969723
16100000000,111.2735957,,97.06943155,,136.7616672
16120000000,110.2160431,,95.84530872,,135.7210855
16140000000,109.1560493,,94.61938676,,134.6749463
16160000000,108.0934377,,93.39166914,,133.6229646
16180000000,107.0280311,,92.16216476,,132.5648508
16200000000,105.9596517,,90.93088792,,131.5003109
16220000000,104.8881213,,89.69785833,,130.4290462
16240000000,103.813261,,88.46310104,,129.3507535
16260000000,102.7348917,,87.22664642,,128.2651249
16280000000,101.6528337,,85.98853006,,127.1718476
16300000000,100.5669067,,84.74879273,,126.0706045
16320000000,99.47693032,,83.50748022,,124.9610738
16340000000,98.38272368,,82.26464326,,123.8429294
16360000000,97.28410565,,81.02033735,,122.7158405
16380000000,96.18089487,,79.77462265,,121.5794727
16400000000,95.07290976,,78.52756374,,120.4334873
16420000000,93.95996865,,77.27922945,,119.2775424
16440000000,92.84188979,,76.02969265,,118.1112925
16460000000,91.71849144,,74.77903001,,116.9343895
16480000000,90.58959195,,73.52732169,,115.7464829
16500000000,89.45500971,,72.27465115,,114.5472205
16520000000,88.31456363,,71.02110474,,113.3362489
16540000000,87.16807266,,69.76677148,,112.1132143
16560000000,86.01535625,,68.51174263,,110.8777633
16580000000,84.8562343,,67.25611138,,109.6295438
16600000000,83.69052732,,65.99997243,,108.3682059
16620000000,82.51805643,,64.7434216,,107.0934032
16640000000,81.33864353,,63.4865554,,105.8047942
16660000000,80.15211129,,62.22947059,,104.5020428
16680000000,78.95828331,,60.97226368,,103.1848209
16700000000,77.75698412,,59.71503048,,101.852809
16720000000,76.54803929,,58.45786556,,100.5056986
16740000000,75.33127544,,57.20086174,,99.14319354
16760000000,74.10652032,,55.94410955,,97.76501204
16780000000,72.87360278,,54.68769663,,96.3708889
16800000000,71.63235281,,53.43170714,,94.96057752
16820000000,70.38260146,,52.1762212,,93.53385215
16840000000,69.12418086,,50.92131418,,92.09051025
16860000000,67.85692407,,49.66705611,,90.63037485
16880000000,66.58066497,,48.41351093,,89.15329703
16900000000,65.29523812,,47.16073583,,87.65915838
16920000000,64.0004785,,45.9087805,,86.14787348
16940000000,62.69622122,,44.65768632,,84.61939234
16960000000,61.38230121,,43.40748563,,83.0737028
16980000000,60.05855279,,42.15820078,,81.51083278
17000000000,58.72480912,,40.90984334,,79.93085244
17020000000,57.38090163,,39.66241308,,78.33387608
17040000000,56.02665929,,38.41589704,,76.72006386
17060000000,54.66190777,,37.17026843,,75.0896232
17080000000,53.28646844,,35.92548549,,73.44280979
17100000000,51.90015726,,34.68149033,,71.77992824
17120000000,50.50278346,,33.43820758,,70.10133225
17140000000,49.09414801,,32.19554298,,68.40742426
17160000000,47.67404191,,30.95338188,,66.6986545
17180000000,46.2422442,,29.71158751,,64.97551946
17200000000,44.79851976,,28.46999921,,63.23855967
17220000000,43.34261656,,27.22843033,,61.48835675
17240000000,41.87426301,,25.98666605,,59.72552978
17260000000,40.39316447,,24.7444609,,57.95073082
17280000000,38.89899954,,23.50153595,,56.16463972
17300000000,37.39141582,,22.25757573,,54.36795812
17320000000,35.87002505,,21.0122248,,52.56140263
17340000000,34.33439768,,19.76508376,,50.7456973
17360000000,32.78405669,,18.51570489,,48.92156523
17380000000,31.21847051,,17.26358709,,47.0897195
17400000000,29.6370451,,16.00817018,,45.25085336
17420000000,28.03911485,,14.7488284,,43.40562966
17440000000,26.42393232,,13.4848629,,41.55466964
17460000000,24.79065641,,12.21549323,,39.69854095
17480000000,23.13833904,,10.93984741,,37.837745
17500000000,21.46590974,,9.656950572,,35.97270353
17520000000,19.77215807,,8.365711689,,34.10374436
17540000000,18.05571349,,7.064908245,,32.23108619
17560000000,16.31502203,,5.753168299,,30.35482239
17580000000,14.54831954,,4.428949531,,28.47490338
17600000000,12.75360062,,3.090514662,,26.5911176
17620000000,10.92858271,,1.735902532,,24.70307049
17640000000,9.070664339,,0.36289398,,22.81016111
17660000000,7.17687649,,-1.031028533,,20.91155586
17680000000,5.243826008,,-2.448728812,,19.00615852
17700000000,3.267629453,,-3.893473885,,17.0925758
17720000000,1.243835887,,-5.369001836,,15.16907711
17740000000,-0.832663328,,-6.879602756,,13.23354743
17760000000,-2.967739757,,-8.43021534,,11.2834313
17780000000,-5.168150342,,-10.02654213,,9.315665862
17800000000,-7.441679231,,-11.67518665,,7.326600398
17820000000,-9.797300812,,-13.38381572,,5.31189883
17840000000,-12.24536492,,-15.16135001,,3.266421197
17860000000,-14.79780333,,-17.01818404,,1.184078898
17880000000,-17.46835341,,-18.96643394,,-0.942342595
17900000000,-20.27278867,,-21.02020363,,-3.121401247
17920000000,-23.22913629,,-23.19584647,,-5.363265387
17940000000,-26.35784539,,-25.51217314,,-7.680040612
17960000000,-29.68184461,,-27.99050849,,-10.08616808
17980000000,-33.22638973,,-30.65441414,,-12.5989049
18000000000,-37.01854862,,-33.52874258,,-15.23889321
18020000000,-41.08610122,,-36.6374313,,-18.0308131
18040000000,-45.45555671,,-39.99902256,,-21.00408926
18060000000,-50.14893579,,-43.6182402,,-24.1935691
18080000000,-55.17899429,,-47.4710253,,-27.63999016
18100000000,-60.54277895,,-51.47927467,,-31.38987207
18120000000,-66.2139143,,-55.47031454,,-35.49415595
18140000000,-72.13484693,,-59.11499734,,-40.00442725
18160000000,-78.21115603,,-61.8370251,,-44.96491433
18180000000,-84.31031252,,-62.68811614,,-50.39789423
18200000000,-90.26610444,,-60.22961049,,-56.28037021
18220000000,-95.88712132,,-52.75884105,,-62.512191
18240000000,-100.9642438,,-39.9841014,,-68.88103709
18260000000,-105.2696813,,-25.62586948,,-75.03543414
18280000000,-108.5392391,,-14.62815956,,-80.4749187
18300000000,-110.4284556,,-8.171143996,,-84.54901007
18320000000,-110.4301445,,-5.02356587,,-86.43380126
18340000000,-107.7429444,,-3.874500161,,-85.06866303
18360000000,-101.1458293,,-3.870157179,,-79.18841467
18380000000,-89.29762572,,-4.512737585,,-68.05132624
18400000000,-72.58584117,,-5.517258222,,-53.40576561
18420000000,-55.28727467,,-6.719351069,,-39.65957042
18440000000,-42.00337348,,-8.023045689,,-29.74062325
18460000000,-33.48050707,,-9.371774955,,-23.56785141
18480000000,-28.43227039,,-10.73209926,,-20.02216331
18500000000,-25.59472713,,-12.08438848,,-18.14376676
18520000000,-24.13596756,,-13.41737389,,-17.30554198
18540000000,-23.55153383,,-14.72489923,,-17.12265453
18560000000,-23.53548865,,-16.00394934,,-17.35937502
18580000000,-23.89783965,,-17.25343631,,-17.86879225
18600000000,-24.51715099,,-18.47344328,,-18.55730401
18620000000,-25.31361927,,-19.66474922,,-19.36396163
18640000000,-26.23347989,,-20.82852892,,-20.24829361
18660000000,-27.23972113,,-21.96616325,,-21.18296983
18680000000,-28.30639126,,-23.07911985,,-22.14927598
18700000000,-29.4150099,,-24.16887886,,-23.13425636
18720000000,-30.55224759,,-25.23688772,,-24.12887055
18740000000,-31.70839018,,-26.28453485,,-25.12678047
18760000000,-32.87630145,,-27.31313535,,-26.12353781
18780000000,-34.05070912,,-28.32392453,,-27.11603078
18800000000,-35.22770529,,-29.31805638,,-28.10210205
18820000000,-36.40439158,,-30.29660506,,-29.08028122
18840000000,-37.5786237,,-31.2605682,,-30.04959559
18860000000,-38.74882538,,-32.21087126,,-31.0094346
18880000000,-39.91385137,,-33.14837234,,-31.95945209
18900000000,-41.07288547,,-34.07386713,,-32.89949511
18920000000,-42.22536414,,-34.98809389,,-33.82955166
18940000000,-43.37091863,,-35.89173811,,-34.74971228
18960000000,-44.50933098,,-36.78543699,,-35.66014145
18980000000,-45.64050022,,-37.66978362,,-36.56105641
19000000000,-46.7644165,,-38.54533084,,-37.45271126
19020000000,-47.8811407,,-39.41259473,,-38.33538512
19040000000,-48.99078889,,-40.2720579,,-39.2093733
19060000000,-50.09352003,,-41.12417243,,-40.07498064
19080000000,-51.18952638,,-41.96936256,,-40.93251659
19100000000,-52.27902594,,-42.80802714,,-41.78229156
19120000000,-53.36225652,,-43.64054184,,-42.62461422
19140000000,-54.439471,,-44.4672612,,-43.45978958
19160000000,-55.51093373,,-45.28852046,,-44.28811761
19180000000,-56.57691751,,-46.1046372,,-45.10989226
19200000000,-57.63770135,,-46.91591288,,-45.92540084
19220000000,-58.69356865,,-47.72263423,,-46.73492366
19240000000,-59.74480574,,-48.52507447,,-47.53873385
19260000000,-60.79170081,,-49.3234945,,-48.33709727
19280000000,-61.83454298,,-50.11814392,,-49.13027262
19300000000,-62.87362165,,-50.90926199,,-49.91851157
19320000000,-63.90922592,,-51.6970785,,-50.70205894
19340000000,-64.9416442,,-52.4818146,,-51.48115299
19360000000,-65.97116381,,-53.2636835,,-52.25602566
19380000000,-66.9980707,,-54.04289116,,-53.02690288
19400000000,-68.0226492,,-54.81963693,,-53.79400489
19420000000,-69.04518175,,-55.59411411,,-54.55754657
19440000000,-70.06594865,,-56.36651048,,-55.31773771
19460000000,-71.08522774,,-57.1370088,,-56.07478344
19480000000,-72.10329409,,-57.90578727,,-56.82888444
19500000000,-73.12041955,,-58.67301996,,-57.58023734
19520000000,-74.13687227,,-59.43887717,,-58.32903503
19540000000,-75.152916,,-60.20352586,,-59.07546694
19560000000,-76.16880931,,-60.96712996,,-59.8197194
19580000000,-77.18480453,,-61.72985069,,-60.5619759
19600000000,-78.20114645,,-62.49184688,,-61.30241742
19620000000,-79.21807065,,-63.25327527,,-62.04122274
19640000000,-80.23580143,,-64.01429077,,-62.7785687
19660000000,-81.25454913,,-64.7750467,,-63.51463051
19680000000,-82.27450676,,-65.5356951,,-64.24958204
19700000000,-83.29584578,,-66.29638687,,-64.98359612
19720000000,-84.31871057,,-67.05727208,,-65.71684477
19740000000,-85.34321143,,-67.81850015,,-66.44949956
19760000000,-86.36941559,,-68.58022004,,-67.18173185
19780000000,-87.39733539,,-69.3425805,,-67.91371307
19800000000,-88.42691289,,-70.1057302,,-68.64561505
19820000000,-89.45799954,,-70.86981797,,-69.37761024
19840000000,-90.49032902,,-71.63499295,,-70.10987209
19860000000,-91.52348009,,-72.40140477,,-70.84257526
19880000000,-92.55682665,,-73.16920375,,-71.57589599
19900000000,-93.58946717,,-73.93854105,,-72.31001239
19920000000,-94.62012517,,-74.7095688,,-73.04510473
19940000000,-95.64700531,,-75.48244036,,-73.78135579
19960000000,-96.66758053,,-76.25731036,,-74.5189512
19980000000,-97.6782687,,-77.03433497,,-75.25807977
20000000000,-98.6739263,,-77.81367198,,-75.99893384
