Frequency,ADS,,Theory,,HFSS
10900000000,-0.873395154,,-0.764590381,,-0.683583958
10920000000,-0.887644516,,-0.78075728,,-0.692714811
10940000000,-0.902374577,,-0.797251596,,-0.702062943
10960000000,-0.917590224,,-0.814068572,,-0.711625076
10980000000,-0.933295321,,-0.831202849,,-0.721397671
11000000000,-0.949492686,,-0.848648469,,-0.73137692
11020000000,-0.966184067,,-0.866398891,,-0.741558754
11040000000,-0.983370132,,-0.884447002,,-0.751938839
11060000000,-1.001050454,,-0.902785131,,-0.762512582
11080000000,-1.019223506,,-0.921405065,,-0.773275133
11100000000,-1.037886658,,-0.940298072,,-0.784221394
11120000000,-1.057036181,,-0.959454917,,-0.795346021
11140000000,-1.076667255,,-0.978865887,,-0.806643437
11160000000,-1.09677398,,-0.998520815,,-0.818107836
11180000000,-1.117349398,,-1.018409104,,-0.829733193
11200000000,-1.138385508,,-1.038519756,,-0.841513281
11220000000,-1.1598733,,-1.058841399,,-0.853441674
11240000000,-1.181802779,,-1.07936232,,-0.865511769
11260000000,-1.204163006,,-1.100070493,,-0.877716794
11280000000,-1.226942137,,-1.120953614,,-0.890049825
11300000000,-1.250127463,,-1.141999134,,-0.902503803
11320000000,-1.273705461,,-1.163194295,,-0.915071552
11340000000,-1.297661844,,-1.184526166,,-0.927745795
11360000000,-1.321981613,,-1.205981678,,-0.940519175
11380000000,-1.34664912,,-1.227547667,,-0.953384274
11400000000,-1.371648123,,-1.249210906,,-0.966333636
11420000000,-1.396961853,,-1.270958153,,-0.979359788
11440000000,-1.422573078,,-1.292776185,,-0.992455266
11460000000,-1.448464171,,-1.314651844,,-1.005612636
11480000000,-1.474617183,,-1.336572079,,-1.018824521
11500000000,-1.50101391,,-1.358523987,,-1.032083629
11520000000,-1.527635972,,-1.380494859,,-1.045382782
11540000000,-1.554464884,,-1.402472227,,-1.058714941
11560000000,-1.581482137,,-1.424443907,,-1.072073242
11580000000,-1.608669274,,-1.446398049,,-1.085451026
11600000000,-1.636007968,,-1.468323185,,-1.098841872
11620000000,-1.663480107,,-1.490208276,,-1.112239634
11640000000,-1.691067872,,-1.512042767,,-1.125638479
11660000000,-1.71875382,,-1.533816638,,-1.139032926
11680000000,-1.746520971,,-1.555520459,,-1.15241789
11700000000,-1.774352892,,-1.577145446,,-1.165788721
11720000000,-1.802233782,,-1.59868352,,-1.179141258
11740000000,-1.830148566,,-1.620127367,,-1.192471878
11760000000,-1.858082979,,-1.641470504,,-1.205777548
11780000000,-1.886023663,,-1.662707347,,-1.219055885
11800000000,-1.913958262,,-1.683833277,,-1.232305217
11820000000,-1.941875519,,-1.704844722,,-1.245524655
11840000000,-1.969765377,,-1.725739231,,-1.258714163
11860000000,-1.997619085,,-1.746515562,,-1.271874636
11880000000,-2.025429312,,-1.767173772,,-1.285007994
11900000000,-2.053190254,,-1.787715316,,-1.298117272
11920000000,-2.080897766,,-1.808143151,,-1.311206726
11940000000,-2.108549485,,-1.828461851,,-1.324281952
11960000000,-2.136144966,,-1.848677731,,-1.337350011
11980000000,-2.163685835,,-1.868798983,,-1.350419573
12000000000,-2.191175944,,-1.888835823,,-1.363501072
12020000000,-2.21862154,,-1.908800657,,-1.37660689
12040000000,-2.246031455,,-1.928708256,,-1.389751547
12060000000,-2.273417305,,-1.948575958,,-1.402951931
12080000000,-2.300793713,,-1.968423885,,-1.416227542
12100000000,-2.328178555,,-1.98827519,,-1.429600781
12120000000,-2.355593225,,-2.008156328,,-1.443097269
12140000000,-2.383062939,,-2.028097363,,-1.456746214
12160000000,-2.41061706,,-2.048132308,,-1.470580827
12180000000,-2.438289479,,-2.068299514,,-1.484638798
12200000000,-2.46611902,,-2.088642101,,-1.498962846
12220000000,-2.494149913,,-2.109208452,,-1.513601347
12240000000,-2.52243232,,-2.130052773,,-1.528609057
12260000000,-2.551022926,,-2.151235725,,-1.544047959
12280000000,-2.579985616,,-2.172825155,,-1.559988235
12300000000,-2.609392241,,-2.194896925,,-1.576509403
12320000000,-2.639323491,,-2.217535864,,-1.593701647
12340000000,-2.669869899,,-2.240836873,,-1.611667371
12360000000,-2.701132986,,-2.264906192,,-1.630523029
12380000000,-2.733226579,,-2.289862877,,-1.650401289
12400000000,-2.766278342,,-2.315840511,,-1.671453583
12420000000,-2.800431534,,-2.342989208,,-1.693853147
12440000000,-2.835847062,,-2.371477955,,-1.717798644
12460000000,-2.872705869,,-2.401497367,,-1.743518492
12480000000,-2.911211727,,-2.433262942,,-1.77127607
12500000000,-2.951594512,,-2.467018909,,-1.801375995
12520000000,-2.994114061,,-2.503042808,,-1.834171712
12540000000,-3.039064735,,-2.541650964,,-1.870074727
12560000000,-3.086780823,,-2.583205043,,-1.909565864
12580000000,-3.137642982,,-2.628119959,,-1.953209057
12600000000,-3.192085942,,-2.676873435,,-2.001668317
12620000000,-3.250607751,,-2.73001763,,-2.055728683
12640000000,-3.313780929,,-2.788193347,,-2.116322199
12660000000,-3.382265979,,-2.852147474,,-2.184560256
12680000000,-3.456827833,,-2.922754508,,-2.261774
12700000000,-3.538355953,,-3.001043263,,-2.349565012
12720000000,-3.627889042,,-3.088230167,,-2.449869065
12740000000,-3.726645547,,-3.18576102,,-2.565036583
12760000000,-3.836061515,,-3.295363622,,-2.697934396
12780000000,-3.957837805,,-3.419114435,,-2.852074657
12800000000,-4.093999266,,-3.559523461,,-3.031778318
12820000000,-4.246969243,,-3.71964273,,-3.242382351
12840000000,-4.419663834,,-3.903205474,,-3.490502067
12860000000,-4.615611521,,-4.114804938,,-3.784362151
12880000000,-4.839105437,,-4.360123951,,-4.134212338
12900000000,-5.095397231,,-4.646227975,,-4.552845262
12920000000,-5.390943119,,-4.981933885,,-5.056233112
12940000000,-5.733713088,,-5.378259386,,-5.664290259
12960000000,-6.133570422,,-5.848931596,,-6.401730025
12980000000,-6.602713036,,-6.410855501,,-7.298842145
13000000000,-7.156119879,,-7.084224892,,-8.391512964
13020000000,-7.811808614,,-7.891353603,,-9.71800839
13040000000,-8.590329227,,-8.851629225,,-11.30361668
13060000000,-9.511855088,,-9.96552052,,-13.10304234
13080000000,-10.58631577,,-11.17078177,,-14.82774585
13100000000,-11.7847812,,-12.24970623,,-15.72348755
13120000000,-12.96955738,,-12.76067861,,-15.15871903
13140000000,-13.79093171,,-12.32191963,,-13.64891351
13160000000,-13.77100439,,-11.10736195,,-11.98719491
13180000000,-12.81034957,,-9.612850129,,-10.50563542
13200000000,-11.3373492,,-8.172703367,,-9.263885106
13220000000,-9.788667226,,-6.912220325,,-8.240020618
13240000000,-8.372395541,,-5.852984094,,-7.39694078
13260000000,-7.148458249,,-4.978884459,,-6.70003432
13280000000,-6.116412946,,-4.263328232,,-6.120696975
13300000000,-5.255986752,,-3.679205755,,-5.636133983
13320000000,-4.542373177,,-3.202262666,,-5.228365658
13340000000,-3.951652959,,-2.811977422,,-4.883218664
13360000000,-3.462578337,,-2.491485017,,-4.589483057
13380000000,-3.056993424,,-2.227154596,,-4.338248507
13400000000,-2.719724431,,-2.008075389,,-4.122392278
13420000000,-2.43826679,,-1.825559428,,-3.936186674
13440000000,-2.202410156,,-1.672703732,,-3.77499807
13460000000,-2.003866506,,-1.544023646,,-3.635055509
13480000000,-1.835931304,,-1.435154746,,-3.513272038
13500000000,-1.693189388,,-1.342614901,,-3.4071061
13520000000,-1.571267503,,-1.263616471,,-3.314453448
13540000000,-1.466630356,,-1.195919048,,-3.233562399
13560000000,-1.376414907,,-1.137714359,,-3.162967038
13580000000,-1.298296982,,-1.087536396,,-3.101434281
13600000000,-1.230384537,,-1.044191183,,-3.047921703
13620000000,-1.171132547,,-1.00670179,,-3.001543751
13640000000,-1.119275235,,-0.97426516,,-2.961544551
13660000000,-1.073772107,,-0.94621809,,-2.9272759
13680000000,-1.033764945,,-0.922010334,,-2.89817937
13700000000,-0.998543462,,-0.901183242,,-2.873771691
13720000000,-0.967517806,,-0.883352724,,-2.853632746
13740000000,-0.940196491,,-0.86819561,,-2.837395682
13760000000,-0.916168621,,-0.85543867,,-2.824738715
13780000000,-0.89508952,,-0.84484976,,-2.815378319
13800000000,-0.876669084,,-0.836230623,,-2.809063547
13820000000,-0.860662293,,-0.829411038,,-2.805571265
13840000000,-0.846861467,,-0.824244031,,-2.804702151
13860000000,-0.835089906,,-0.820601951,,-2.806277318
13880000000,-0.825196673,,-0.818373231,,-2.81013546
13900000000,-0.817052267,,-0.817459719,,-2.816130425
13920000000,-0.810545057,,-0.817774468,,-2.824129159
13940000000,-0.805578307,,-0.819239894,,-2.834009939
13960000000,-0.802067703,,-0.82178625,,-2.845660879
13980000000,-0.799939282,,-0.825350349,,-2.858978636
14000000000,-0.799127705,,-0.829874497,,-2.873867309
14020000000,-0.799574795,,-0.835305608,,-2.89023749
14040000000,-0.801228326,,-0.841594453,,-2.908005447
14060000000,-0.804040984,,-0.848695039,,-2.927092419
14080000000,-0.807969507,,-0.856564087,,-2.947424016
14100000000,-0.812973951,,-0.865160598,,-2.96892969
14120000000,-0.819017077,,-0.874445489,,-2.991542287
14140000000,-0.826063833,,-0.88438129,,-3.01519766
14160000000,-0.834080917,,-0.894931897,,-3.039834329
14180000000,-0.843036413,,-0.906062363,,-3.0653932
14200000000,-0.852899485,,-0.917738729,,-3.091817305
14220000000,-0.863640127,,-0.929927888,,-3.119051598
14240000000,-0.875228949,,-0.942597474,,-3.147042766
14260000000,-0.88763701,,-0.955715774,,-3.175739072
14280000000,-0.900835673,,-0.969251662,,-3.205090217
14300000000,-0.914796503,,-0.983174542,,-3.235047229
14320000000,-0.92949117,,-0.997454312,,-3.265562361
14340000000,-0.94489139,,-1.012061341,,-3.296589009
14360000000,-0.960968871,,-1.026966445,,-3.328081637
14380000000,-0.977695284,,-1.042140883,,-3.359995722
14400000000,-0.995042239,,-1.057556352,,-3.392287696
14420000000,-1.012981277,,-1.073184992,,-3.424914909
14440000000,-1.031483866,,-1.088999391,,-3.457835591
14460000000,-1.050521413,,-1.104972597,,-3.491008821
14480000000,-1.070065274,,-1.121078134,,-3.5243945
14500000000,-1.090086773,,-1.13729001,,-3.557953335
14520000000,-1.110557228,,-1.153582744,,-3.591646816
14540000000,-1.131447972,,-1.169931374,,-3.625437204
14560000000,-1.152730384,,-1.186311482,,-3.659287516
14580000000,-1.174375922,,-1.20269921,,-3.693161518
14600000000,-1.196356151,,-1.21907128,,-3.727023713
14620000000,-1.218642776,,-1.235405008,,-3.760839335
14640000000,-1.241207676,,-1.251678325,,-3.794574341
14660000000,-1.264022936,,-1.267869795,,-3.828195405
14680000000,-1.287060876,,-1.283958625,,-3.861669911
14700000000,-1.310294085,,-1.299924686,,-3.894965948
14720000000,-1.333695452,,-1.315748524,,-3.928052309
14740000000,-1.357238191,,-1.331411372,,-3.960898477
14760000000,-1.38089587,,-1.346895163,,-3.993474628
14780000000,-1.404642437,,-1.362182542,,-4.025751618
14800000000,-1.428452246,,-1.377256873,,-4.057700986
14820000000,-1.452300075,,-1.392102248,,-4.089294939
14840000000,-1.476161152,,-1.406703495,,-4.120506353
14860000000,-1.500011168,,-1.421046183,,-4.151308762
14880000000,-1.523826301,,-1.435116629,,-4.181676355
14900000000,-1.547583228,,-1.448901901,,-4.211583965
14920000000,-1.571259136,,-1.462389823,,-4.241007067
14940000000,-1.594831742,,-1.475568976,,-4.269921766
14960000000,-1.618279296,,-1.488428697,,-4.298304793
14980000000,-1.641580593,,-1.500959089,,-4.326133497
15000000000,-1.664714983,,-1.513151009,,-4.353385834
15020000000,-1.687662372,,-1.524996079,,-4.394385208
15040000000,-1.71040323,,-1.536486676,,-4.423327464
15060000000,-1.732918596,,-1.547615938,,-4.451672374
15080000000,-1.755190076,,-1.558377755,,-4.479385705
15100000000,-1.777199848,,-1.568766771,,-4.506435096
15120000000,-1.79893066,,-1.578778381,,-4.532789963
15140000000,-1.82036583,,-1.588408724,,-4.558421409
15160000000,-1.841489244,,-1.597654682,,-4.583302144
15180000000,-1.862285356,,-1.606513878,,-4.607406393
15200000000,-1.88273918,,-1.614984666,,-4.630709824
15220000000,-1.902836291,,-1.623066131,,-4.653189463
15240000000,-1.922562819,,-1.630758083,,-4.674823627
15260000000,-1.941905442,,-1.638061051,,-4.695591846
15280000000,-1.960851386,,-1.644976279,,-4.715474801
15300000000,-1.979388415,,-1.651505717,,-4.734454257
15320000000,-1.997504825,,-1.657652022,,-4.752513003
15340000000,-2.015189442,,-1.663418544,,-4.769634793
15360000000,-2.032431613,,-1.668809326,,-4.78580429
15380000000,-2.049221198,,-1.673829095,,-4.801007018
15400000000,-2.065548569,,-1.678483255,,-4.81522931
15420000000,-2.081404599,,-1.68277788,,-4.828458264
15440000000,-2.096780655,,-1.686719709,,-4.840681699
15460000000,-2.111668597,,-1.690316138,,-4.851888117
15480000000,-2.126060767,,-1.693575207,,-4.862066666
15500000000,-2.139949984,,-1.696505602,,-4.871207101
15520000000,-2.153329541,,-1.699116636,,-4.879299762
15540000000,-2.166193195,,-1.701418249,,-4.886335536
15560000000,-2.178535165,,-1.703420992,,-4.892305836
15580000000,-2.190350127,,-1.705136022,,-4.897202577
15600000000,-2.201633205,,-1.706575088,,-4.901018153
15620000000,-2.212379973,,-1.707750525,,-4.90374542
15640000000,-2.222586445,,-1.708675237,,-4.90537768
15660000000,-2.232249078,,-1.709362689,,-4.905908669
15680000000,-2.241364759,,-1.709826894,,-4.90533254
15700000000,-2.249930813,,-1.710082398,,-4.903643863
15720000000,-2.257944992,,-1.710144268,,-4.900837612
15740000000,-2.265405478,,-1.710028073,,-4.896909163
15760000000,-2.272310879,,-1.709749875,,-4.891854294
15780000000,-2.278660228,,-1.709326205,,-4.885669185
15800000000,-2.284452983,,-1.708774051,,-4.878350421
15820000000,-2.289689028,,-1.708110835,,-4.869894998
15840000000,-2.29436867,,-1.707354396,,-4.860300332
15860000000,-2.298492642,,-1.70652297,,-4.849564272
15880000000,-2.302062104,,-1.705635164,,-4.837685108
15900000000,-2.305078644,,-1.704709937,,-4.824661592
15920000000,-2.30754428,,-1.703766574,,-4.810492958
15940000000,-2.309461465,,-1.702824661,,-4.795178937
15960000000,-2.310833085,,-1.701904058,,-4.778719791
15980000000,-2.311662468,,-1.70102487,,-4.76111633
16000000000,-2.311953384,,-1.70020742,,-4.742369952
16020000000,-2.311710053,,-1.699472217,,-4.722482671
16040000000,-2.310937146,,-1.698839925,,-4.701457154
16060000000,-2.309639792,,-1.698331331,,-4.679296766
16080000000,-2.307823584,,-1.697967307,,-4.656005604
16100000000,-2.305494584,,-1.697768778,,-4.631588555
16120000000,-2.302659329,,-1.697756685,,-4.606051336
16140000000,-2.299324841,,-1.697951948,,-4.579400556
16160000000,-2.295498628,,-1.698375424,,-4.551643769
16180000000,-2.291188695,,-1.699047871,,-4.522789539
16200000000,-2.28640355,,-1.699989904,,-4.4928475
16220000000,-2.281152213,,-1.701221957,,-4.461828433
16240000000,-2.275444221,,-1.702764238,,-4.429744335
16260000000,-2.269289636,,-1.704636687,,-4.396608496
16280000000,-2.262699054,,-1.706858933,,-4.362435584
16300000000,-2.25568361,,-1.709450249,,-4.327241729
16320000000,-2.248254989,,-1.712429509,,-4.291044612
16340000000,-2.240425427,,-1.715815143,,-4.253863562
16360000000,-2.232207723,,-1.719625094,,-4.215719653
16380000000,-2.223615242,,-1.72387677,,-4.176635804
16400000000,-2.214661922,,-1.728587007,,-4.136636888
16420000000,-2.205362277,,-1.733772017,,-4.095749838
16440000000,-2.195731403,,-1.739447354,,-4.054003759
16460000000,-2.185784979,,-1.745627865,,-4.011430046
16480000000,-2.175539273,,-1.752327654,,-3.968062498
16500000000,-2.165011135,,-1.759560039,,-3.923937436
16520000000,-2.154218006,,-1.767337514,,-3.879093824
16540000000,-2.143177908,,-1.775671716,,-3.833573388
16560000000,-2.131909443,,-1.784573383,,-3.787420736
16580000000,-2.120431787,,-1.794052326,,-3.740683471
16600000000,-2.108764682,,-1.804117394,,-3.693412307
16620000000,-2.096928424,,-1.814776448,,-3.64566118
16640000000,-2.08494385,,-1.82603633,,-3.597487345
16660000000,-2.072832324,,-1.83790284,,-3.548951475
16680000000,-2.060615713,,-1.850380714,,-3.500117746
16700000000,-2.048316369,,-1.863473604,,-3.451053907
16720000000,-2.0359571,,-1.877184061,,-3.401831339
16740000000,-2.023561137,,-1.891513519,,-3.3525251
16760000000,-2.011152106,,-1.906462285,,-3.303213939
16780000000,-1.99875398,,-1.922029531,,-3.2539803
16800000000,-1.986391041,,-1.938213286,,-3.204910293
16820000000,-1.974087826,,-1.955010434,,-3.156093639
16840000000,-1.961869075,,-1.972416715,,-3.107623579
16860000000,-1.949759664,,-1.990426725,,-3.059596752
16880000000,-1.937784545,,-2.009033926,,-3.012113028
16900000000,-1.925968665,,-2.02823065,,-2.965275307
16920000000,-1.914336888,,-2.048008113,,-2.919189265
16940000000,-1.902913905,,-2.068356428,,-2.873963052
16960000000,-1.891724138,,-2.089264625,,-2.829706949
16980000000,-1.880791637,,-2.110720667,,-2.786532956
17000000000,-1.870139967,,-2.132711471,,-2.744554342
17020000000,-1.859792085,,-2.155222941,,-2.703885126
17040000000,-1.849770215,,-2.178239986,,-2.664639513
17060000000,-1.840095705,,-2.201746558,,-2.626931269
17080000000,-1.830788884,,-2.225725683,,-2.59087305
17100000000,-1.821868902,,-2.250159495,,-2.556575669
17120000000,-1.813353565,,-2.275029282,,-2.524147335
17140000000,-1.80525916,,-2.300315521,,-2.493692837
17160000000,-1.797600273,,-2.325997933,,-2.465312701
17180000000,-1.79038959,,-2.35205553,,-2.439102319
17200000000,-1.7836377,,-2.378466672,,-2.415151062
17220000000,-1.777352884,,-2.40520913,,-2.393541385
17240000000,-1.771540894,,-2.432260158,,-2.37434793
17260000000,-1.766204727,,-2.459596565,,-2.357636654
17280000000,-1.761344397,,-2.487194809,,-2.343463968
17300000000,-1.756956695,,-2.515031096,,-2.331875921
17320000000,-1.753034952,,-2.543081491,,-2.322907435
17340000000,-1.749568795,,-2.571322058,,-2.316581588
17360000000,-1.746543909,,-2.599729015,,-2.312908974
17380000000,-1.743941806,,-2.628278918,,-2.311887132
17400000000,-1.741739596,,-2.656948883,,-2.313500072
17420000000,-1.739909783,,-2.685716853,,-2.317717872
17440000000,-1.738420076,,-2.714561911,,-2.324496383
17460000000,-1.737233242,,-2.743464677,,-2.333777021
17480000000,-1.736306997,,-2.772407774,,-2.345486658
17500000000,-1.735593963,,-2.80137642,,-2.359537602
17520000000,-1.73504171,,-2.830359141,,-2.37582767
17540000000,-1.734592911,,-2.859348669,,-2.394240346
17560000000,-1.734185641,,-2.888343059,,-2.414645019
17580000000,-1.733753881,,-2.917347087,,-2.436897306
17600000000,-1.73322828,,-2.946374017,,-2.460839436
17620000000,-1.732537259,,-2.975447825,,-2.486300728
17640000000,-1.731608575,,-3.004606045,,-2.51309813
17660000000,-1.73037149,,-3.033903399,,-2.541036866
17680000000,-1.728759728,,-3.063416457,,-2.569911189
17700000000,-1.726715497,,-3.09324967,,-2.599505283
17720000000,-1.72419491,,-3.123543203,,-2.629594375
17740000000,-1.721175269,,-3.154483182,,-2.659946134
17760000000,-1.717664837,,-3.186315163,,-2.690322478
17780000000,-1.713715918,,-3.219361969,,-2.720481975
17800000000,-1.709442369,,-3.254047459,,-2.750183086
17820000000,-1.70504303,,-3.2909284,,-2.779188614
17840000000,-1.700833071,,-3.330737534,,-2.807271886
17860000000,-1.697285904,,-3.374442115,,-2.834225417
17880000000,-1.695089161,,-3.423324035,,-2.859873126
17900000000,-1.695219281,,-3.479090148,,-2.884087667
17920000000,-1.699040468,,-3.544024955,,-2.906815123
17940000000,-1.708435087,,-3.621202711,,-2.928110337
17960000000,-1.725973581,,-3.714782516,,-2.948187653
17980000000,-1.755132145,,-3.830417956,,-2.967494066
18000000000,-1.800564312,,-3.975821419,,-2.986814947
18020000000,-1.868426213,,-4.161528727,,-3.007427178
18040000000,-1.966741191,,-4.401903523,,-3.031320949
18060000000,-2.105763801,,-4.716384054,,-3.061520114
18080000000,-2.298263552,,-5.130872067,,-3.102541329
18100000000,-2.559599378,,-5.678936776,,-3.161041938
18120000000,-2.907416536,,-6.40207363,,-3.246708493
18140000000,-3.360810946,,-7.347474945,,-3.373414858
18160000000,-3.938926553,,-8.560158781,,-3.560597777
18180000000,-4.659200417,,-10.06195498,,-3.834608448
18200000000,-5.535765507,,-11.79777879,,-4.229464952
18220000000,-6.578662948,,-13.51539716,,-4.786033123
18240000000,-7.794314411,,-14.65269807,,-5.548562767
18260000000,-9.18717084,,-14.70367869,,-6.558288939
18280000000,-10.76177297,,-13.89416264,,-7.845480117
18300000000,-12.52361837,,-12.80463995,,-9.421993645
18320000000,-14.47537006,,-11.76922532,,-11.27257321
18340000000,-16.599364,,-10.8865855,,-13.33230112
18360000000,-18.80327643,,-10.16042617,,-15.42358866
18380000000,-20.79685923,,-9.568266489,,-17.156062
18400000000,-22.01274283,,-9.084613986,,-18.01194291
18420000000,-22.04796637,,-8.687322176,,-17.86450886
18440000000,-21.23316393,,-8.358610989,,-17.13227006
18460000000,-20.14445649,,-8.084586712,,-16.24664556
18480000000,-19.09315368,,-7.854470742,,-15.41188853
18500000000,-18.17498863,,-7.659888861,,-14.68781564
18520000000,-17.39975113,,-7.494298835,,-14.07785143
18540000000,-16.75197549,,-7.352551597,,-13.56850684
18560000000,-16.21173814,,-7.230561122,,-13.14341054
18580000000,-15.76077964,,-7.125057437,,-12.78764278
18600000000,-15.38384031,,-7.033401628,,-12.4887233
18620000000,-15.06855322,,-6.953446637,,-12.23652991
18640000000,-14.80497998,,-6.883431881,,-12.02293355
18660000000,-14.58512685,,-6.821902867,,-11.84140955
18680000000,-14.40253212,,-6.767649429,,-11.68670104
18700000000,-14.25193743,,-6.719657895,,-11.55454764
18720000000,-14.12903234,,-6.677073761,,-11.44147303
18740000000,-14.03025743,,-6.639172344,,-11.34462051
18760000000,-13.95265262,,-6.605335542,,-11.2616258
18780000000,-13.89373976,,-6.575033302,,-11.19051868
18800000000,-13.85143127,,-6.547808742,,-11.12964635
18820000000,-13.8239585,,-6.523266129,,-11.07761354
18840000000,-13.80981521,,-6.501061105,,-11.0332353
18860000000,-13.80771261,,-6.480892701,,-10.9954996
18880000000,-13.81654336,,-6.46249676,,-10.96353743
18900000000,-13.83535257,,-6.445640511,,-10.93659886
18920000000,-13.86331423,,-6.430118051,,-10.91403358
18940000000,-13.89971204,,-6.415746575,,-10.89527515
18960000000,-13.94392362,,-6.402363222,,-10.87982808
18980000000,-13.9954075,,-6.389822402,,-10.86725715
19000000000,-14.05369236,,-6.377993549,,-10.85717866
19020000000,-14.11836805,,-6.366759202,,-10.84925306
19040000000,-14.18907815,,-6.356013374,,-10.84317885
19060000000,-14.26551362,,-6.345660151,,-10.83868739
19080000000,-14.34740765,,-6.335612493,,-10.8355386
19100000000,-14.43453116,,-6.325791194,,-10.83351725
19120000000,-14.52668915,,-6.316123991,,-10.83242982
19140000000,-14.62371757,,-6.306544784,,-10.83210183
19160000000,-14.72548072,,-6.296992958,,-10.83237552
19180000000,-14.83186913,,-6.287412795,,-10.83310787
19200000000,-14.94279777,,-6.277752953,,-10.83416891
19220000000,-15.05820458,,-6.267966015,,-10.83544021
19240000000,-15.17804941,,-6.258008092,,-10.83681358
19260000000,-15.3023131,,-6.247838462,,-10.83818998
19280000000,-15.4309969,,-6.23741927,,-10.83947847
19300000000,-15.56412206,,-6.226715241,,-10.84059542
19320000000,-15.7017297,,-6.215693441,,-10.84146367
19340000000,-15.84388086,,-6.204323058,,-10.8420119
19360000000,-15.99065677,,-6.192575207,,-10.84217403
19380000000,-16.14215935,,-6.180422752,,-10.84188868
19400000000,-16.29851192,,-6.167840156,,-10.8410987
19420000000,-16.45986015,,-6.15480334,,-10.83975075
19440000000,-16.62637332,,-6.141289554,,-10.83779492
19460000000,-16.79824573,,-6.127277268,,-10.83518441
19480000000,-16.9756986,,-6.112746069,,-10.83187521
19500000000,-17.15898218,,-6.097676568,,-10.82782584
19520000000,-17.3483783,,-6.08205032,,-10.82299708
19540000000,-17.54420343,,-6.065849747,,-10.81735179
19560000000,-17.74681221,,-6.049058072,,-10.81085468
19580000000,-17.95660163,,-6.031659255,,-10.80347213
19600000000,-18.17401597,,-6.013637941,,-10.79517202
19620000000,-18.3995526,,-5.994979408,,-10.78592361
19640000000,-18.63376881,,-5.975669522,,-10.77569736
19660000000,-18.87729,,-5.955694696,,-10.76446483
19680000000,-19.13081935,,-5.935041851,,-10.75219855
19700000000,-19.3951494,,-5.913698385,,-10.73887195
19720000000,-19.67117607,,-5.891652143,,-10.72445918
19740000000,-19.95991551,,-5.868891386,,-10.70893514
19760000000,-20.26252474,,-5.845404771,,-10.69227526
19780000000,-20.58032697,,-5.821181326,,-10.67445556
19800000000,-20.91484294,,-5.796210431,,-10.65545247
19820000000,-21.26783014,,-5.770481804,,-10.63524281
19840000000,-21.64133227,,-5.743985481,,-10.61380374
19860000000,-22.03774246,,-5.716711807,,-10.59111267
19880000000,-22.45988488,,-5.688651424,,-10.56714724
19900000000,-22.91112181,,-5.659795261,,-10.54188524
19920000000,-23.39549601,,-5.630134525,,-10.51530458
19940000000,-23.91792349,,-5.5996607,,-10.48738325
19960000000,-24.48445969,,-5.568365539,,-10.45809926
19980000000,-25.1026751,,-5.536241063,,-10.42743063
20000000000,-25.78219932,,-5.503279558,,-10.39535532
